time,x,y,z,vx,vy,vz
7.740000,170.481208,-17.978709,0.000000,16.072541,-34.118129,0.000000
7.750000,170.641816,-18.320492,0.000000,16.060719,-34.178312,0.000000
7.760000,170.802305,-18.662876,0.000000,16.048908,-34.238424,0.000000
7.770000,170.962676,-19.005861,0.000000,16.037108,-34.298464,0.000000
7.780000,171.122929,-19.349445,0.000000,16.025318,-34.358433,0.000000
7.790000,171.283064,-19.693628,0.000000,16.013540,-34.418330,0.000000
7.800000,171.443082,-20.038410,0.000000,16.001772,-34.478156,0.000000
7.810000,171.602982,-20.383789,0.000000,15.990015,-34.537911,0.000000
7.820000,171.762765,-20.729765,0.000000,15.978269,-34.597594,0.000000
7.830000,171.922430,-21.076337,0.000000,15.966533,-34.657207,0.000000
7.840000,172.081978,-21.423504,0.000000,15.954809,-34.716748,0.000000
7.850000,172.241409,-21.771267,0.000000,15.943095,-34.776219,0.000000
7.860000,172.400723,-22.119623,0.000000,15.931392,-34.835618,0.000000
7.870000,172.559920,-22.468572,0.000000,15.919699,-34.894947,0.000000
7.880000,172.719000,-22.818114,0.000000,15.908018,-34.954205,0.000000
7.890000,172.877964,-23.168248,0.000000,15.896347,-35.013392,0.000000
7.900000,173.036811,-23.518973,0.000000,15.884686,-35.072509,0.000000
7.910000,173.195541,-23.870289,0.000000,15.873037,-35.131555,0.000000
7.920000,173.354155,-24.222194,0.000000,15.861398,-35.190530,0.000000
7.930000,173.512653,-24.574688,0.000000,15.849770,-35.249435,0.000000
7.940000,173.671034,-24.927771,0.000000,15.838152,-35.308270,0.000000
7.950000,173.829300,-25.281441,0.000000,15.826546,-35.367034,0.000000
7.960000,173.987449,-25.635699,0.000000,15.814949,-35.425728,0.000000
7.970000,174.145483,-25.990542,0.000000,15.803364,-35.484351,0.000000
7.980000,174.303401,-26.345971,0.000000,15.791789,-35.542905,0.000000
7.990000,174.461203,-26.701985,0.000000,15.780225,-35.601388,0.000000
8.000000,174.618890,-27.058583,0.000000,15.768672,-35.659802,0.000000
